player_name,team,country,maps_played,rounds_played,total_kills,total_deaths,total_assists,headshot_percentage,kills_per_round,deaths_per_round,assists_per_round,damage_per_round,rating,opening_kills,opening_deaths,clutch_wins,kdr,impact_score,survival_rate,assist_contribution,opening_duel_win_rate,consistency_score,performance_index,performance_encoded,performance_category
kops5s,OG,Kazakhstan,258,6966,4270.0,4621,529,35.5,0.61,0.66,0.08,78.7,0.86,46,41,7,0.924,0.423,0.3366,0.1159,0.5287,0.516,0.2748,0,Low
kadex,ENCE,Sweden,448,10304,7107.0,6545,1708,55.0,0.69,0.64,0.17,75.2,1.02,42,28,33,1.0859,0.4279,0.3648,0.1977,0.6,0.9227,0.4992,2,High
Fryreer,Imperial,Finland,394,11032,7719.0,6713,1163,41.4,0.7,0.61,0.11,72.0,0.96,42,39,23,1.1499,0.4284,0.3915,0.1358,0.5185,0.8484,0.4045,1,Medium
grongx,GamerLegion,China,125,2875,1948.0,1994,352,41.1,0.68,0.69,0.12,67.5,0.94,19,15,4,0.9769,0.4128,0.3064,0.15,0.5588,0.7769,0.3505,1,Medium
Trulf0,Liquid,China,164,4428,3475.0,2481,632,44.4,0.78,0.56,0.14,84.2,1.28,16,16,9,1.4006,0.479,0.4397,0.1522,0.5,0.1379,0.6762,2,High
huNter,Complexity,Germany,124,2976,1346.0,2137,404,39.8,0.45,0.72,0.14,60.3,0.91,10,20,7,0.6299,0.3122,0.2819,0.2373,0.3333,0.6746,0.1935,0,Low
Shion9,MOUZ,Bosnia,117,2691,1784.0,1644,532,50.2,0.66,0.61,0.2,77.7,0.98,9,9,6,1.0852,0.4193,0.3891,0.2326,0.5,0.9227,0.445,1,Medium
flazezy,Imperial,Netherlands,190,4560,2592.0,3377,676,38.4,0.57,0.74,0.15,69.5,0.77,25,25,12,0.7675,0.3784,0.2594,0.2083,0.5,0.263,0.1815,0,Low
kostx,Apeks,Kazakhstan,285,6840,3571.0,3916,1119,38.0,0.52,0.57,0.16,67.1,0.96,17,24,18,0.9119,0.3576,0.4275,0.2353,0.4146,0.8484,0.2932,0,Low
Frrix3r,BIG,Estonia,245,5635,3356.0,3582,871,53.6,0.6,0.64,0.15,77.7,1.02,22,31,11,0.9369,0.4006,0.3643,0.2,0.4151,0.9227,0.4458,1,Medium
skyreo,Eternal Fire,Kazakhstan,230,5750,3428.0,3988,425,35.6,0.6,0.69,0.07,66.1,0.92,28,26,6,0.8596,0.3775,0.3064,0.1045,0.5185,0.7081,0.2638,0,Low
crade1,Complexity,Finland,230,4830,2950.0,3428,908,51.2,0.61,0.71,0.19,62.2,0.79,26,20,2,0.8606,0.366,0.2903,0.2375,0.5652,0.316,0.2686,0,Low
Kven3r,paiN,Bosnia,117,3042,1890.0,2229,366,37.4,0.62,0.73,0.12,62.4,0.89,16,18,2,0.8479,0.3746,0.2673,0.1622,0.4706,0.6094,0.253,0,Low
Drulfzy,Navi,Mongolia,263,7101,4256.0,5056,610,32.1,0.6,0.71,0.09,72.1,0.86,41,50,10,0.8418,0.3979,0.288,0.1304,0.4505,0.516,0.2239,0,Low
darkoo,Liquid,France,144,3600,2078.0,2362,808,49.6,0.58,0.66,0.22,79.4,1.07,10,18,9,0.8798,0.3935,0.3439,0.275,0.3571,0.7422,0.4365,1,Medium
klex,Imperial,Estonia,122,2928,1656.0,1959,357,32.3,0.57,0.67,0.12,64.7,0.75,7,16,5,0.8453,0.3539,0.3309,0.1739,0.3043,0.2118,0.1334,0,Low
cleltus,OG,Australia,390,8580,5597.0,5576,590,36.0,0.65,0.65,0.07,61.8,0.89,50,43,32,1.0038,0.398,0.3501,0.0972,0.5376,0.6094,0.2896,0,Low
snulf3r,Cloud9,Brazil,209,4807,2832.0,3301,514,35.1,0.59,0.69,0.11,64.2,0.91,23,29,8,0.8579,0.3697,0.3133,0.1571,0.4423,0.6746,0.2497,0,Low
Gradeer,FURIA,Argentina,418,11704,9810.625,6456,975,60.1,0.89,0.55,0.08,84.6,1.34,45,31,42,1.5196,0.5232,0.4484,0.0825,0.5921,0.0,0.8465,2,High
Gropso,G2,Denmark,208,5200,3758.0,3426,1047,51.5,0.72,0.66,0.2,68.9,1.03,15,21,21,1.0969,0.421,0.3412,0.2174,0.4167,0.8852,0.4827,2,High
prvenz,G2,Finland,254,6858,3286.0,4463,299,30.6,0.48,0.65,0.04,62.4,0.83,39,39,10,0.7363,0.3481,0.3492,0.0769,0.5,0.4274,0.1448,0,Low
Nent7,Virtus.pro,United States,222,5550,3591.0,3422,900,50.5,0.65,0.62,0.16,68.2,0.99,23,15,12,1.0494,0.4034,0.3834,0.1975,0.6053,0.961,0.4343,1,Medium
Skell4k,OG,Latvia,246,5904,4883.0,3951,660,53.9,0.83,0.67,0.11,95.6,1.34,29,18,21,1.2359,0.5155,0.3308,0.117,0.617,0.0,0.7581,2,High
Flrixx,Vitality,Bosnia,281,6744,3933.0,4519,1094,45.0,0.58,0.67,0.16,79.1,0.95,39,31,11,0.8703,0.4058,0.3299,0.2162,0.5571,0.8123,0.3534,1,Medium
clinka,FURIA,China,162,3888,2300.0,2637,501,41.1,0.59,0.68,0.13,64.1,0.97,17,22,0,0.8722,0.3634,0.3218,0.1806,0.4359,0.8852,0.3127,1,Medium
brellie,BIG,France,180,4860,4371.0,2634,555,60.1,0.9,0.54,0.11,71.7,1.16,30,13,18,1.6595,0.5161,0.458,0.1089,0.6977,0.4564,0.7673,2,High
trazeo,Navi,Bosnia,441,11025,7506.0,6857,1133,58.9,0.68,0.62,0.1,86.7,1.34,70,38,40,1.0946,0.4687,0.378,0.1282,0.6481,0.0,0.7264,2,High
flanto,NIP,Germany,442,10166,7160.0,7377,1797,57.8,0.7,0.73,0.18,71.8,0.94,18,37,32,0.9706,0.4016,0.2743,0.2045,0.3273,0.7769,0.4313,1,Medium
glven5s,FaZe,Australia,249,6225,5462.0,4482,507,54.8,0.88,0.72,0.08,91.3,1.25,35,23,28,1.2187,0.5266,0.28,0.0833,0.6034,0.2118,0.7188,2,High
gryrez,Astralis,Latvia,311,6842,3873.0,4394,963,48.1,0.57,0.64,0.14,69.8,0.91,37,44,24,0.8814,0.3879,0.3578,0.1972,0.4568,0.6746,0.3371,1,Medium
stinkus,OG,Sweden,317,7291,5120.0,4063,1069,50.0,0.7,0.56,0.15,68.9,0.98,19,22,24,1.2602,0.4181,0.4427,0.1765,0.4634,0.9227,0.4735,2,High
Sweltzy,BIG,China,308,7392,4319.0,5604,1031,48.1,0.58,0.76,0.14,60.4,0.81,26,32,7,0.7707,0.3433,0.2419,0.1944,0.4483,0.3707,0.2307,0,Low
Trush5s,Eternal Fire,France,234,5616,3068.0,3992,547,44.4,0.55,0.71,0.1,63.8,0.87,43,42,14,0.7685,0.3765,0.2892,0.1538,0.5059,0.5466,0.2673,0,Low
Frentz,NIP,Kazakhstan,397,10719,5156.0,6420,1205,40.1,0.48,0.6,0.11,56.7,0.9,65,50,18,0.8031,0.3451,0.4011,0.1864,0.5652,0.6417,0.2437,0,Low
Clergie,paiN,Belgium,289,8092,5549.0,5213,1021,45.1,0.69,0.64,0.13,66.8,0.98,16,35,12,1.0645,0.3967,0.3558,0.1585,0.3137,0.9227,0.3975,1,Medium
nant4k,GamerLegion,Turkey,137,3288,2763.0,2021,139,49.6,0.84,0.61,0.04,85.9,1.29,17,7,4,1.3671,0.4982,0.3853,0.0455,0.7083,0.114,0.7178,2,High
Crrixix,Virtus.pro,Czech Republic,226,4746,3087.0,3003,1053,41.6,0.65,0.63,0.22,73.1,0.91,24,16,15,1.028,0.4147,0.3673,0.2529,0.6,0.6746,0.3471,1,Medium
Drent0,Eternal Fire,Brazil,351,9477,5795.0,6463,1401,51.9,0.61,0.68,0.15,68.5,0.95,25,20,9,0.8966,0.3737,0.318,0.1974,0.5556,0.8123,0.3718,1,Medium
Crulfer,ENCE,Australia,157,3925,3575.0,2526,248,63.6,0.905,0.64,0.06,85.2,1.21,21,13,15,1.4153,0.5257,0.3564,0.0622,0.6176,0.316,0.778,2,High
glaze4k,paiN,France,87,2088,1347.0,1269,342,48.6,0.65,0.61,0.16,78.3,1.03,2,5,4,1.0615,0.4032,0.3922,0.1975,0.2857,0.8852,0.4479,2,High
Trark4k,ENCE,Russia,161,4508,3722.0,2888,453,52.3,0.83,0.64,0.1,95.0,1.3,24,8,17,1.2888,0.5281,0.3594,0.1075,0.75,0.0905,0.746,2,High
karrigan,Lynn Vision,Belgium,250,7250,5372.0,4591,1261,42.3,0.74,0.63,0.17,62.6,0.99,16,25,24,1.1701,0.4146,0.3668,0.1868,0.3902,0.961,0.4193,1,Medium
swven1,Liquid,Germany,271,6233,4051.0,3807,1094,38.8,0.65,0.61,0.18,74.5,0.99,18,24,25,1.0641,0.4134,0.3892,0.2169,0.4286,0.961,0.3811,1,Medium
Xiskzy,Astralis,Norway,282,7050,4149.0,5223,282,41.4,0.59,0.74,0.04,65.2,0.71,30,40,12,0.7944,0.3664,0.2591,0.0635,0.4286,0.114,0.1608,0,Low
xade0,Virtus.pro,Ukraine,350,9100,5835.0,6431,822,46.9,0.64,0.71,0.09,65.7,0.91,42,44,12,0.9073,0.3875,0.2933,0.1233,0.4884,0.6746,0.3348,1,Medium
flade3r,GamerLegion,Finland,409,9407,6098.0,6453,831,38.8,0.65,0.69,0.09,82.4,0.92,31,39,33,0.945,0.4219,0.314,0.1216,0.4429,0.7081,0.3283,1,Medium
trazeer,Astralis,Mongolia,375,10875,7239.0,7987,1645,43.5,0.67,0.73,0.15,53.4,0.83,34,39,16,0.9063,0.3639,0.2656,0.1829,0.4658,0.4274,0.2554,0,Low
clark9,TYLOO,Canada,361,8303,4595.0,5336,1285,50.0,0.55,0.64,0.15,64.9,0.86,48,55,0,0.8611,0.364,0.3573,0.2143,0.466,0.516,0.2991,1,Medium
snent7,Apeks,China,371,8904,6128.0,5281,1911,48.3,0.69,0.59,0.21,68.3,1.08,30,25,18,1.1604,0.4121,0.4069,0.2333,0.5455,0.7081,0.4973,2,High
Nlex0,ENCE,Kazakhstan,241,6025,3613.0,3808,1235,38.7,0.6,0.63,0.21,60.9,1.04,13,28,20,0.9488,0.3647,0.368,0.2593,0.3171,0.8484,0.3524,1,Medium
crvenoo,Navi,Norway,431,9913,6751.0,6290,1604,45.8,0.68,0.63,0.16,80.4,1.0,29,35,35,1.0733,0.4308,0.3655,0.1905,0.4531,1.0,0.4385,1,Medium
Kyre5s,Outsiders,Czech Republic,144,3456,2430.0,1857,579,52.7,0.7,0.54,0.17,75.4,1.01,11,7,9,1.3086,0.4353,0.4627,0.1954,0.6111,0.961,0.5254,2,High
Stark0,BIG,Russia,148,3996,2743.0,2950,296,46.5,0.69,0.74,0.07,69.0,0.8,15,17,6,0.9298,0.4024,0.2618,0.0921,0.4688,0.3431,0.2873,0,Low
nentoo,Imperial,France,447,12069,6842.0,7727,1998,45.9,0.57,0.64,0.17,67.6,1.0,20,35,19,0.8855,0.3598,0.3598,0.2297,0.3636,1.0,0.3547,1,Medium
cryre5s,MIBR,Argentina,235,5875,3940.0,3764,849,39.8,0.67,0.64,0.14,64.3,1.02,21,18,16,1.0468,0.3982,0.3593,0.1728,0.5385,0.9227,0.3888,1,Medium
troltzy,Cloud9,Canada,355,7100,4128.0,4716,1131,43.1,0.58,0.66,0.16,63.0,1.04,28,25,21,0.8753,0.3626,0.3358,0.2162,0.5283,0.8484,0.3618,1,Medium
skella,Astralis,Germany,166,3652,2204.0,2665,535,36.0,0.6,0.73,0.15,68.1,0.88,19,21,8,0.827,0.379,0.2703,0.2,0.475,0.5777,0.2395,0,Low
frinkix,Eternal Fire,Bosnia,417,10842,6752.0,6617,1935,39.2,0.62,0.61,0.18,69.2,1.01,28,40,17,1.0204,0.3863,0.3897,0.225,0.4118,0.961,0.3668,1,Medium
Kisk1,Spirit,Germany,354,8496,4706.0,5896,1196,46.5,0.55,0.69,0.14,69.8,1.0,21,60,21,0.7982,0.3593,0.306,0.2029,0.2593,1.0,0.3424,1,Medium
Snappi,Imperial,Brazil,159,3498,2507.0,2432,274,41.1,0.72,0.7,0.08,63.9,0.85,19,18,5,1.0308,0.4084,0.3047,0.1,0.5135,0.4859,0.3075,1,Medium
flostoo,G2,China,205,5945,3463.0,3753,941,43.0,0.58,0.63,0.16,76.2,1.05,17,17,11,0.9227,0.3922,0.3687,0.2162,0.5,0.8123,0.3965,1,Medium
Zulfo,Astralis,Czech Republic,399,9177,5987.0,6306,1255,48.0,0.65,0.69,0.14,77.2,1.05,30,50,15,0.9494,0.4048,0.3128,0.1772,0.375,0.8123,0.4373,1,Medium
dark9,Spirit,Denmark,264,6864,6141.0,3666,534,65.10000000000001,0.89,0.53,0.08,75.3,1.32,39,26,25,1.6751,0.5157,0.4659,0.0825,0.6,0.0446,0.8841,2,High
frink4k,ENCE,Netherlands,167,3841,2409.0,2597,741,39.1,0.63,0.68,0.19,74.3,0.9,15,15,13,0.9276,0.4037,0.3239,0.2317,0.5,0.6417,0.3027,1,Medium
dell0,Imperial,Estonia,219,5256,3505.0,3530,796,45.8,0.67,0.67,0.15,59.3,0.75,32,35,11,0.9929,0.3967,0.3284,0.1829,0.4776,0.2118,0.263,0,Low
Grven4k,NIP,Sweden,456,13224,9810.625,7295,895,39.9,0.84,0.55,0.07,73.4,1.16,52,43,34,1.3448,0.4835,0.4484,0.0769,0.5474,0.4564,0.5799,2,High
crentx,MOUZ,Australia,261,6525,4236.0,4373,878,51.8,0.65,0.67,0.13,72.5,1.06,13,19,13,0.9687,0.3929,0.3298,0.1667,0.4062,0.7769,0.4579,2,High
Xisk0,FURIA,Ukraine,367,8441,6019.0,5388,1904,50.6,0.71,0.64,0.23,83.3,0.98,12,22,13,1.1171,0.4291,0.3617,0.2447,0.3529,0.9227,0.4599,2,High
Nume,SAW,Mongolia,201,4221,2501.0,2496,744,37.1,0.59,0.59,0.18,75.4,1.0,16,8,5,1.002,0.3924,0.4087,0.2338,0.6667,1.0,0.3513,1,Medium
xion5s,ENCE,Denmark,329,7567,4714.0,5244,1423,46.9,0.62,0.69,0.19,63.5,1.06,20,36,17,0.8989,0.3669,0.307,0.2346,0.3571,0.7769,0.4004,1,Medium
Flikoer,TYLOO,Mongolia,331,7944,5106.0,5301,1191,51.2,0.64,0.67,0.15,70.9,1.04,14,28,18,0.9632,0.3855,0.3327,0.1899,0.3333,0.8484,0.4374,1,Medium
stentzy,ENCE,China,232,6496,3195.0,4579,658,46.3,0.49,0.7,0.1,63.4,0.9,32,33,10,0.6978,0.3447,0.2951,0.1695,0.4923,0.6417,0.2585,0,Low
prush7,NIP,Germany,342,8892,5028.0,6120,915,42.5,0.57,0.69,0.1,64.6,0.98,27,34,21,0.8216,0.3601,0.3117,0.1493,0.4426,0.9227,0.3145,1,Medium
Ninkie,Virtus.pro,Russia,391,10557,5976.0,8231,754,45.8,0.57,0.78,0.07,76.1,0.87,37,61,0,0.726,0.3689,0.2203,0.1094,0.3776,0.5466,0.2619,0,Low
Derg1,Apeks,Canada,243,5346,3040.0,3935,889,42.8,0.57,0.74,0.17,73.5,0.87,28,30,7,0.7726,0.3771,0.2639,0.2297,0.4828,0.5466,0.2598,0,Low
Xerg5s,Virtus.pro,France,392,8232,5591.0,6371,1078,36.7,0.68,0.77,0.13,56.5,0.78,62,50,14,0.8776,0.3849,0.2261,0.1605,0.5536,0.2893,0.2017,0,Low
swikozy,OG,Mongolia,99,2277,1199.0,1526,302,36.8,0.53,0.67,0.13,73.5,0.83,16,14,4,0.7857,0.3855,0.3298,0.197,0.5333,0.4274,0.214,0,Low
brergoo,Astralis,Norway,127,3175,2084.0,2281,537,47.3,0.66,0.72,0.17,65.4,0.89,14,25,2,0.9136,0.3867,0.2816,0.2048,0.359,0.6094,0.3266,1,Medium
Kent3r,Vitality,Mongolia,283,7924,3895.0,5509,1123,41.2,0.49,0.7,0.14,62.0,1.02,41,48,12,0.707,0.3436,0.3048,0.2222,0.4607,0.9227,0.2974,1,Medium
kiskzy,Vitality,Denmark,94,2444,1453.0,1599,293,38.5,0.59,0.65,0.12,67.2,0.82,11,13,4,0.9087,0.382,0.3457,0.169,0.4583,0.3988,0.2366,0,Low
Swodo5s,Imperial,Latvia,400,8000,5032.0,4991,1600,36.1,0.63,0.62,0.2,77.4,0.98,25,26,21,1.0082,0.4053,0.3761,0.241,0.4902,0.9227,0.3454,1,Medium
Stops1,TYLOO,Germany,367,9175,7648.0,5246,414,57.2,0.83,0.57,0.05,70.0,1.28,41,33,41,1.4579,0.4767,0.4282,0.0568,0.5541,0.1379,0.7535,2,High
pradez,MIBR,Denmark,427,9821,6730.0,6280,1849,49.8,0.69,0.64,0.19,72.9,0.99,43,30,42,1.0717,0.4287,0.3606,0.2159,0.589,0.961,0.4528,2,High
trelt0,Eternal Fire,Turkey,365,9855,6147.0,6312,1390,45.0,0.62,0.64,0.14,77.4,1.02,23,33,20,0.9739,0.4008,0.3595,0.1842,0.4107,0.9227,0.406,1,Medium
Snikoi,SAW,Finland,374,8602,4927.0,6323,1604,50.3,0.57,0.74,0.19,67.2,0.88,40,45,4,0.7792,0.3597,0.2649,0.25,0.4706,0.5777,0.2942,0,Low
Grumezy,Monte,Poland,194,5626,3566.0,3383,936,49.7,0.63,0.6,0.17,64.9,1.05,16,19,21,1.0541,0.3957,0.3987,0.2125,0.4571,0.8123,0.458,2,High
Glvena,Complexity,Belgium,386,8878,4536.0,5725,1440,41.8,0.51,0.64,0.16,71.8,0.9,58,58,12,0.7923,0.3748,0.3551,0.2388,0.5,0.6417,0.2726,0,Low
fryrex,Astralis,Kazakhstan,161,3703,3579.0,2074,444,50.0,0.905,0.56,0.12,71.3,1.16,22,15,14,1.7257,0.5053,0.4399,0.1171,0.5946,0.4564,0.7165,2,High
Skulfix,Imperial,Czech Republic,323,7429,5156.0,4538,906,47.4,0.69,0.61,0.12,95.0,1.16,48,25,24,1.1362,0.4843,0.3892,0.1481,0.6575,0.4564,0.5846,2,High
swaceo,Imperial,Belgium,118,2478,1434.0,1602,328,44.2,0.58,0.65,0.13,60.8,1.06,10,9,10,0.8951,0.3645,0.3535,0.1831,0.5263,0.7769,0.3834,1,Medium
brlexzy,FaZe,Sweden,169,4732,2841.0,3210,670,48.2,0.6,0.68,0.14,77.6,1.03,15,14,7,0.885,0.3956,0.3216,0.1892,0.5172,0.8852,0.4095,1,Medium
Stace0,ENCE,Denmark,216,4752,2630.0,3475,721,40.5,0.55,0.73,0.15,60.8,0.89,29,23,12,0.7568,0.3555,0.2687,0.2143,0.5577,0.6094,0.2399,0,Low
prlex,Outsiders,Denmark,232,5800,3978.0,4362,1150,47.7,0.69,0.75,0.2,79.1,0.98,18,23,12,0.912,0.4174,0.2479,0.2247,0.439,0.9227,0.4,1,Medium
clelt7,Eternal Fire,Brazil,74,1850,1114.0,1384,213,52.6,0.6,0.75,0.12,60.3,0.85,7,7,3,0.8049,0.3553,0.2519,0.1667,0.5,0.4859,0.2915,0,Low
Shvenzy,SAW,Sweden,248,5704,3342.0,3630,660,48.7,0.59,0.64,0.12,73.4,1.05,20,29,20,0.9207,0.3921,0.3636,0.169,0.4082,0.8123,0.4268,1,Medium
Swveni,Astralis,Germany,310,7750,4269.0,5340,630,37.0,0.55,0.69,0.08,79.1,0.84,42,41,5,0.7994,0.3905,0.311,0.127,0.506,0.4564,0.2266,0,Low
Swion5s,Monte,Bosnia,474,11376,8968.0,5851,1272,53.2,0.79,0.51,0.11,93.5,1.34,70,43,41,1.5327,0.5229,0.4857,0.1222,0.6195,0.0,0.8114,2,High
nion1,Heroic,Argentina,127,3048,2441.0,1396,134,53.8,0.8,0.49000000000000005,0.04,87.4,1.27,24,7,7,1.7486,0.5213,0.542,0.0476,0.7742,0.1621,0.8128,2,High
Proltix,Apeks,Czech Republic,410,9840,6173.0,6591,1793,46.3,0.63,0.67,0.18,70.3,1.03,22,25,23,0.9366,0.3844,0.3302,0.2222,0.4681,0.8852,0.4001,1,Medium
blarna,Eternal Fire,Brazil,233,5825,3599.0,3876,878,37.0,0.62,0.67,0.15,69.4,1.07,9,19,14,0.9285,0.3765,0.3346,0.1948,0.3214,0.7422,0.3647,1,Medium
crell0,Lynn Vision,Norway,125,3125,1933.0,2030,618,37.8,0.62,0.65,0.2,61.9,0.94,9,11,5,0.9522,0.3688,0.3504,0.2439,0.45,0.7769,0.2964,1,Medium
Xace,TheMongolz,Belgium,78,2184,1054.0,1551,129,34.2,0.48,0.71,0.06,73.2,0.76,9,10,2,0.6796,0.3521,0.2898,0.1111,0.4737,0.2372,0.1189,0,Low
glusher,Cloud9,China,105,2415,1429.0,1797,398,43.9,0.59,0.74,0.17,65.2,0.89,8,9,8,0.7952,0.3639,0.2559,0.2237,0.4706,0.6094,0.271,0,Low
Blumeie,Navi,Belgium,344,8256,4788.0,5575,1094,45.8,0.58,0.68,0.13,66.3,0.84,55,55,22,0.8588,0.3882,0.3247,0.1831,0.5,0.4564,0.2827,0,Low
skvenus,Fnatic,United States,327,7848,5144.0,5277,873,48.3,0.66,0.67,0.11,66.8,0.86,39,39,16,0.9748,0.4018,0.3276,0.1429,0.5,0.516,0.3372,1,Medium
Flell4k,Lynn Vision,Poland,272,6256,3257.0,4215,825,43.4,0.52,0.67,0.13,61.0,0.7,17,22,1,0.7727,0.3272,0.3262,0.2,0.4359,0.0905,0.1338,0,Low
snodoa,MIBR,Poland,318,7314,5316.0,4482,1215,46.0,0.73,0.61,0.17,80.6,1.06,21,26,23,1.1861,0.4466,0.3872,0.1889,0.4468,0.7769,0.5036,2,High
prinko,Spirit,Russia,408,10200,8112.0,6288,888,60.0,0.8,0.62,0.09,81.8,1.15,45,36,33,1.2901,0.4813,0.3835,0.1011,0.5556,0.4859,0.6716,2,High
xadeie,FaZe,Australia,181,4525,2624.0,2843,811,48.6,0.58,0.63,0.18,68.7,0.99,15,14,15,0.923,0.3815,0.3717,0.2368,0.5172,0.961,0.3861,1,Medium
Blven4k,G2,Poland,210,4830,3807.0,2858,566,61.8,0.79,0.59,0.12,81.5,1.23,36,11,30,1.3321,0.5053,0.4083,0.1319,0.766,0.263,0.7499,2,High
Bliko0,TheMongolz,Poland,440,10120,6637.0,6129,1225,43.1,0.66,0.61,0.12,75.5,1.04,40,51,29,1.0829,0.4206,0.3944,0.1538,0.4396,0.8484,0.4401,1,Medium
Xushz,Heroic,Belgium,274,6850,5042.0,4273,466,44.5,0.74,0.62,0.07,92.9,1.31,28,25,19,1.18,0.4817,0.3762,0.0864,0.5283,0.0674,0.6567,2,High
Blent9,Imperial,China,77,1771,925.0,1274,122,38.4,0.52,0.72,0.07,69.0,0.9,11,11,4,0.7261,0.3655,0.2806,0.1186,0.5,0.6417,0.236,0,Low
Draze0,NIP,Denmark,293,7911,5433.0,5724,1033,30.6,0.69,0.72,0.13,60.2,1.02,37,55,5,0.9492,0.3895,0.2765,0.1585,0.4022,0.9227,0.3159,1,Medium
skarn4k,TheMongolz,Canada,321,7704,4852.0,5383,1365,37.7,0.63,0.7,0.18,83.9,1.05,29,24,15,0.9014,0.4164,0.3013,0.2222,0.5472,0.8123,0.3818,1,Medium
frveny,FURIA,Russia,371,9275,5860.0,6496,1185,47.4,0.63,0.7,0.13,60.0,0.97,43,34,14,0.9021,0.3736,0.2996,0.1711,0.5584,0.8852,0.3593,1,Medium
Cropsie,Apeks,Australia,132,2904,1654.0,1949,362,43.0,0.57,0.67,0.12,73.5,0.88,17,16,6,0.8486,0.39,0.3289,0.1739,0.5152,0.5777,0.289,0,Low
nopsie,GamerLegion,Bosnia,80,1840,1084.0,1179,305,40.4,0.59,0.64,0.17,70.1,1.0,3,6,5,0.9194,0.372,0.3592,0.2237,0.3333,1.0,0.3398,1,Medium
prell,Outsiders,Kazakhstan,92,2392,1467.0,1634,406,41.0,0.61,0.68,0.17,72.5,0.94,6,9,4,0.8978,0.3828,0.3169,0.2179,0.4,0.7769,0.3144,1,Medium
Zvenoo,FaZe,Poland,137,3973,2389.0,3051,427,37.4,0.6,0.77,0.11,63.8,0.86,17,16,3,0.783,0.3649,0.2321,0.1549,0.5152,0.516,0.2182,0,Low
Flikoa,OG,Ukraine,118,3186,1617.0,2363,368,41.4,0.51,0.74,0.12,66.7,0.93,17,18,0,0.6843,0.3484,0.2583,0.1905,0.4857,0.7422,0.2488,0,Low
Stopsix,Outsiders,Finland,350,9800,6646.0,6753,1397,44.7,0.68,0.69,0.14,72.9,1.04,25,34,19,0.9842,0.4068,0.3109,0.1707,0.4237,0.8484,0.4215,1,Medium
flant4k,TYLOO,Latvia,181,3801,3210.0,2106,289,50.5,0.84,0.55,0.08,86.8,1.27,25,14,12,1.5242,0.5151,0.4459,0.087,0.641,0.1621,0.7514,2,High
sh1ro,Virtus.pro,Kazakhstan,366,10248,7218.0,6534,1419,44.3,0.7,0.64,0.14,79.7,1.12,43,32,19,1.1047,0.4426,0.3624,0.1667,0.5733,0.5777,0.5101,2,High
Narker,G2,France,318,7950,5513.0,4683,585,51.7,0.69,0.59,0.07,80.3,1.29,42,43,28,1.1772,0.4548,0.4109,0.0921,0.4941,0.114,0.6645,2,High
swodo7,TYLOO,Poland,140,3500,1911.0,2642,383,43.7,0.55,0.75,0.11,76.1,0.89,12,25,2,0.7233,0.3658,0.2451,0.1667,0.3243,0.6094,0.2588,0,Low
Kisk0,Liquid,Canada,110,3080,1876.0,2017,510,39.8,0.61,0.66,0.17,63.4,0.7,8,9,3,0.9301,0.3661,0.3451,0.2179,0.4706,0.0905,0.1701,0,Low
skantz,MIBR,Bosnia,308,7700,3862.0,4708,578,44.1,0.5,0.61,0.08,65.0,0.85,55,54,9,0.8203,0.368,0.3886,0.1379,0.5046,0.4859,0.2576,0,Low
Blops1,TheMongolz,Norway,93,2325,1640.0,1445,356,44.2,0.71,0.62,0.15,68.7,0.99,7,10,6,1.1349,0.4169,0.3785,0.1744,0.4118,0.961,0.4251,1,Medium
Dink1,Fnatic,Mongolia,109,2943,2261.0,1613,337,50.8,0.77,0.55,0.11,98.1,1.11,16,12,8,1.4017,0.5199,0.4519,0.125,0.5714,0.6094,0.6477,2,High
brentix,Eternal Fire,China,102,2856,1588.0,1952,324,41.5,0.56,0.68,0.11,56.2,0.9,17,12,7,0.8135,0.3644,0.3165,0.1642,0.5862,0.6417,0.2671,0,Low
Xrix9,Liquid,United States,396,9504,7113.0,6057,1988,48.1,0.75,0.64,0.21,83.9,0.88,15,36,28,1.1743,0.4489,0.3627,0.2188,0.2941,0.5777,0.4161,1,Medium
glvenie,Astralis,Bosnia,362,10498,6538.0,7508,850,43.9,0.62,0.72,0.08,70.8,0.97,48,39,32,0.8708,0.402,0.2848,0.1143,0.5517,0.8852,0.3557,1,Medium
drunoix,NIP,Kazakhstan,307,7061,4571.0,5255,1060,47.0,0.65,0.74,0.15,63.9,0.89,29,43,12,0.8698,0.3783,0.2558,0.1875,0.4028,0.6094,0.3112,1,Medium
snlex4k,MIBR,Russia,256,6144,4185.0,3478,1015,46.4,0.68,0.57,0.17,61.3,1.07,28,20,15,1.2033,0.4057,0.4339,0.2,0.5833,0.7422,0.4844,2,High
dulfz,Vitality,Ukraine,127,3302,2234.0,2064,525,46.8,0.68,0.63,0.16,81.0,1.03,8,10,11,1.0824,0.4317,0.3749,0.1905,0.4444,0.8852,0.4626,2,High
drolto,Navi,Australia,404,9292,6316.0,6103,1842,47.2,0.68,0.66,0.2,65.9,0.9,46,29,30,1.0349,0.4094,0.3432,0.2273,0.6133,0.6417,0.3691,1,Medium
Zush7,Monte,Czech Republic,94,2256,1466.0,1407,273,48.0,0.65,0.62,0.12,61.9,1.12,8,6,7,1.0419,0.3892,0.3763,0.1558,0.5714,0.5777,0.4803,2,High
